"","Codigo","Estacion","Municipio","Departamento","Latitud","Longitud","(m.s.n.m)","ENE","FEB","MAR","ABR","MAY","JUN","JUL","AGO","SEP","OCT","NOV","DIC","prom Anual","anosInformacion","fecha Inicio","fecha Final"
"296","28015070","Urumita","Urumita","La Guajira",10.55,-73,255,0.11,0.09,0.31,0.74,0.94,0.86,0.43,0.37,0.6,0.54,0.31,0.4,0.48,"34","ene-78","sep-12"
"297","29065090","Luz Mary","Aracataca","Magdalena",10.6,-74.2,50,0.13,0.13,0.5,1.13,0.63,1,0.5,NA,0.5,1,0.63,0.25,0.58,"8","may-90","nov-97"
"298","15015020","La Ye","Ciénaga","Magdalena",10.98,-74.2,20,NA,0.25,0.5,0.7,1.45,1.45,0.9,0.75,1.15,0.85,0.5,0.2,0.79,"23","ene-79","ago-12"
"299","25025090","Aeropuerto Las Flores","El Banco","Magdalena",9.03,-73.97,34,NA,0.21,0.41,1.29,1.62,0.94,0.68,0.29,0.65,0.94,0.76,0.32,0.74,"31","ene-79","ago-12"
"300","29065010","Zacapa","El Reten","Magdalena",10.58,-74.25,30,0.09,NA,0.64,0.36,1,0.55,0.18,0.27,0.36,0.64,0.45,0.18,0.43,"10","ene-80","feb-90"
"301","29065100","Pativilca","El Reten","Magdalena",10.58,-74.22,55,NA,0.14,1.07,1.93,1.64,1.57,0.86,0.36,1.64,1.57,0.93,0.79,1.14,"4","dic-97","mar-02"
"302","25025320","Los Álamos","San Sebastián de Buenaventura","Magdalena",9.3,-74.27,25,0.11,0.19,0.59,1.19,1.41,1.15,0.3,0.52,0.7,0.7,0.74,0.22,0.65,"25","ene-85","dic-12"
"303","15015050","Aeropuerto Simón Bolívar","Santa Marta","Magdalena",11.12,-74.22,4,0.04,NA,0.15,0.56,1,0.7,0.56,0.3,0.81,0.37,0.7,0.3,0.5,"26","ene-84","dic-12"
"304","15015060","San Lorenzo","Santa Marta","Magdalena",11.07,-74.03,2200,0.97,1.59,1.56,2.22,3.22,3.03,1.88,1.47,3.22,4.69,4.91,2.53,2.61,"32","ene-79","oct-12"
"305","15015100","Parque Tayrona","Santa Marta","Magdalena",11.28,-73.9,30,1.44,1.63,2.69,3.75,2.81,2.13,1.63,1.44,1.63,4.06,6,3.81,2.75,"13","ene-79","mar-92"
"306","29065020","Padelma","Zona Bananera","Magdalena",10.72,-74.18,20,0.06,0.32,0.82,0.85,1.68,1.5,0.82,0.74,1.29,1.12,0.74,0.35,0.86,"34","ene-78","dic-12"
"307","29065030","Prado Sevilla","Zona Bananera","Magdalena",10.75,-74.15,18,0.09,0.03,0.39,0.61,1.58,1.18,0.94,0.94,0.85,0.94,0.97,0.27,0.73,"30","ene-80","ago-12"
"308","35105020","Barranca De Upía","Barranca de Upía","Meta",4.57,-72.97,225,0.83,0.67,4.75,2.33,2.67,3.08,3.08,1.33,1,1.17,1.42,0.92,1.94,"12","feb-78","dic-90"
"309","35105040","Petriba","Barranca de Upía","Meta",4.38,-72.9,175,NA,1.25,1.5,4.5,1.25,3,1.5,3,0.75,1.5,1.25,NA,1.95,"4","ene-91","abr-94"
"310","35105050","Guaicaramo","Barranca de Upía","Meta",4.47,-72.95,190,0.37,0.74,2.47,3.26,2.95,2.84,2.95,2.11,1.53,0.95,1.21,0.63,1.83,"18","oct-94","dic-12"
"311","35045020","Hacienda La Cabaña","Cumaral","Meta",4.3,-73.35,305,1.16,2.29,3.9,3.9,4.26,5.42,5.13,3.65,2.26,2.84,2.06,1.84,3.23,"31","oct-82","dic-12"
"312","32075020","Puerto Limón","Fuente De Oro","Meta",3.37,-73.5,255,0.4,1.4,3.7,2.7,2,4.8,4.3,2.2,1.5,2.1,1.2,0.5,2.23,"10","ene-78","nov-87"
"313","32075040","La Holanda","Granada","Meta",3.5,-73.7,360,0.63,1.43,3,3.43,2.8,3.3,3.07,2.53,2,1.5,1.37,0.83,2.16,"28","may-83","dic-12"
"314","32035010","La Macarena","La Macarena","Meta",2.17,-73.78,350,0.6,2.03,2.97,3.83,4.2,5.57,4.17,2.6,2.4,2.2,1.94,1.14,2.8,"34","abr-78","dic-12"
"315","32035020","La Balsora","La Macarena","Meta",2.43,-73.92,372,0.59,2.04,5.11,4.89,5.04,6.41,6.44,5,3.63,2.93,2.56,2.11,3.9,"24","abr-84","oct-12"
"316","32075050","Mesetas","Mesetas","Meta",3.37,-74.03,620,0.57,1.7,3.1,3.2,2.87,3.57,3.6,3.3,1.57,1.87,1.6,1.07,2.33,"27","jun-80","dic-12"
"317","33035010","Carimagua","Puerto Gaitán","Meta",4.57,-71.33,200,0.39,0.64,1.82,2.94,4.06,3.55,2.79,2.18,1.91,1.3,1.06,0.73,1.95,"32","ene-78","dic-12"
"318","32075080","Puerto Lleras","Puerto Lleras","Meta",3.27,-73.37,245,1,2.43,4.7,5.7,4.22,6.52,5.35,3.7,2.22,3.09,3.7,2.04,3.72,"23","oct-90","nov-12"
"319","35025030","Pachaquiaro","Puerto López","Meta",4.07,-73.18,200,0.13,0.75,2.13,2.75,5.88,5.38,6,1.63,1.88,1.75,0.63,1,2.49,"7","ene-79","abr-86"
"320","35125010","Hacienda Las Margaritas","Puerto López","Meta",4.33,-72.15,150,0.47,0.47,1.67,2.8,2.4,2.6,1.8,2.33,1.07,1.6,1.33,0.27,1.57,"15","feb-98","oct-12"
"321","35035030","Salinas de Upín","Restrepo","Meta",4.3,-73.57,450,0.3,2,4.3,4.5,3.1,5.9,5.4,2.8,1.8,1.5,1.9,1.6,2.92,"9","ene-79","dic-94"
"322","35015030","San Carlos Guaroa","San Carlos Guaroa","Meta",3.72,-73.25,230,0.18,1.36,1.91,2.45,2.09,3.91,2.18,2.27,1.36,1.64,1.45,0.91,1.81,"10","dic-82","abr-92"
"323","35015020","Granja Iraca","San Martin","Meta",3.68,-73.7,400,0.33,1,3,2.83,3,1.83,3.17,2.17,1.5,1.83,0.33,0.33,1.78,"6","ene-78","dic-83"
"324","35015050","Barbascal","San Martin","Meta",3.62,-73.33,250,0.38,1.19,3.05,3.52,2.9,3.57,2.57,2.48,1.57,1.9,1.62,1.29,2.17,"20","may-92","dic-12"
"325","35135010","Cejalito","San Martin","Meta",3.72,-72.35,200,0.86,0.43,2.57,2.43,1.86,1.43,2,1.86,1,1.86,0.71,1.57,1.55,"7","ene-78","abr-84"
"326","35035010","Base Aérea Apiay","Villavicencio","Meta",4.07,-73.55,400,0.21,1,1.21,0.86,1.14,2.07,1.29,1.07,0.71,0.36,1.21,0.43,0.96,"9","jun-84","may-02"
"327","35035020","Aeropuerto Vanguardia","Villavicencio","Meta",4.15,-73.62,423,0.94,1.94,3.32,3.09,3.15,3.88,3.85,2.68,1.74,1.18,1.26,1.12,2.35,"34","ene-79","dic-12"
"328","35035070","Unillanos","Villavicencio","Meta",4.07,-73.57,340,0.68,1.36,3.24,3.2,3.2,3.24,2.84,2.32,1.84,1.72,1.36,1,2.17,"24","dic-83","dic-12"
"329","32075030","Vista Hermosa","Vistahermosa","Meta",3.12,-73.75,325,0.45,1.71,3.42,3.94,4.19,4.77,3.71,3,1.97,1.74,1.71,0.97,2.63,"30","ene-79","may-09"
"330","52055010","Aeropuerto San Luis","Aldana","Nariño",0.85,-77.67,2961,2.12,3.12,4.03,2.53,1.91,1.18,0.85,1.09,1.15,1.91,1.62,1.94,1.95,"34","ene-79","dic-12"
"331","51025050","Altaquer","Barbacoas","Nariño",1.23,-78.08,1010,12.16,9.32,7.63,6.68,8.05,8.47,7.16,5.68,9.21,10.95,11.79,13.68,9.23,"19","may-94","oct-12"
"332","52065020","Barbacoas","Barbacoas","Nariño",1.67,-78.13,60,4.55,4.06,3.68,3,4.29,3.55,3.19,3.68,6.29,6.68,6.48,6.19,4.64,"31","ene-82","ago-12"
"333","52045020","Aeropuerto Antonio Nariño","Chachaguí","Nariño",1.38,-77.28,1816,1.85,2.06,2.5,2.24,1.59,1.03,0.29,0.24,0.53,1.53,1.94,1.94,1.48,"34","ene-79","dic-12"
"334","52055030","Bombona","Consacá","Nariño",1.18,-77.45,1493,2.06,2.27,2.39,2.24,2.61,1.24,0.64,0.55,0.88,1.91,2.58,2.27,1.8,"33","jun-79","dic-12"
"335","52055070","Ospina Pérez","Consacá","Nariño",1.27,-77.47,1700,2.56,1.89,3.11,3.11,2.67,1.22,0.56,0.89,0.56,1.67,2.33,2.33,1.91,"9","ene-84","dic-94"
"336","52055200","Funes","Funes","Nariño",1,-77.43,2181,2,3.25,3.25,2,1.5,2,0.75,0.5,1.25,2.5,2.25,5,2.19,"3","oct-09","dic-12"
"337","52035010","La Unión","La Unión","Nariño",1.62,-77.15,1800,1.75,2.75,2.5,1.25,1,1.5,0.5,1,1,1.25,2,0.75,1.44,"4","ene-83","dic-86"
"338","52035030","El Sauce","La Unión","Nariño",1.62,-77.1,1800,1.25,3.5,2.75,2.25,2.5,1.25,NA,0.25,0.5,2,4.25,3.75,2.2,"4","ene-87","dic-92"
"339","47015100","El Encano","Pasto","Nariño",1.15,-77.15,2830,5.21,6.71,9.25,7.43,7.68,8.29,9.21,8.71,7.21,4.57,3.86,4.86,6.92,"28","jun-85","dic-12"
"340","52045010","Obonuco","Pasto","Nariño",1.18,-77.3,2710,4.53,4.76,5.47,4.03,3.35,2.21,1.53,1.53,2.35,2.79,3.09,3.21,3.24,"33","ene-78","sep-12"
"341","52055040","Botana","Pasto","Nariño",1.15,-77.27,2820,4.82,3.97,5.44,4.65,3.91,2.94,1.79,1.62,2.06,3.03,2.91,6.09,3.6,"33","may-79","dic-12"
"342","47015080","Monopamba","Puerres","Nariño",0.8,-77.3,1776,9.03,9.24,11.38,10.38,10.93,12.66,14.41,13.03,9.79,6.1,4.38,6.59,9.83,"28","sep-84","jun-12"
"343","51025020","Ricaurte","Ricaurte","Nariño",1.2,-77.98,1181,8.86,5.86,8.29,6.93,5.5,6.07,3.36,3.43,3.43,7.57,7.86,5.93,6.09,"13","ene-78","jul-91"
"344","52045030","San Bernardo","San Bernardo","Nariño",1.53,-77.02,2190,3,3.7,3.37,3.22,3.04,1.44,0.63,0.78,1.33,2.04,3.7,4.33,2.55,"26","dic-86","dic-12"
"345","52055090","Sindagua","Tangua","Nariño",1.1,-77.38,2800,2.88,4.04,4.23,3,2.54,1.77,0.85,0.42,1.38,2.92,2.88,4.54,2.62,"26","ago-87","dic-12"
"346","51025010","Granja El Mira","Tumaco","Nariño",1.55,-78.68,16,6.56,5.53,4.38,4.35,5.82,8.62,4.44,5.12,7.06,7.26,9,7.88,6.34,"33","mar-78","dic-12"
"347","51035010","Aeropuerto La Florida","Tumaco","Nariño",1.8,-78.77,3,4.11,1.56,1.22,1.89,1.56,2.11,0.89,0.67,2.67,2.78,2.11,3.44,2.08,"7","sep-83","ago-91"
"348","51035020","Cccp Dl Pacifico","Tumaco","Nariño",1.82,-78.72,1,5.2,3.15,2.25,2.3,4.45,3.55,2.25,1.55,3.8,3.95,5.55,5.8,3.65,"20","mar-93","dic-12"
"349","52055020","El Paraíso","Túquerres","Nariño",1.07,-77.63,3120,2.88,4.15,5.15,3.65,2.97,1.62,0.94,0.97,2.06,2.91,2.82,3,2.76,"34","ene-78","dic-12"
"350","16055040","Abrego Centro Admo","Abrego","Norte de Santander",8.08,-73.22,1430,0.47,0.69,1.84,2.09,1.38,1.31,0.75,0.72,1.03,1.16,0.88,0.72,1.09,"30","nov-78","may-11"
"351","23195180","Escuela Agronómica Cáchira","Cáchira","Norte de Santander",7.73,-73.05,1882,0.12,0.53,1.88,3.47,3.12,2.59,1.53,1.47,2.47,2.94,1.35,0.35,1.82,"15","ene-79","mar-11"
"352","16015060","Blonay","Chinácota","Norte de Santander",7.58,-72.6,1235,2.67,4.67,7.22,5.11,2.44,2.56,1.33,0.89,1.44,1.56,2.22,3.89,3,"9","ene-84","dic-94"
"353","16055090","Instituto Agronómico Convención","Convención","Norte de Santander",8.47,-73.33,1076,1.91,2.73,4.14,3.86,1.59,0.91,0.64,0.45,0.91,1.05,1.36,2.64,1.85,"22","oct-90","sep-11"
"354","16015010","Aeropuerto Camilo Daza","Cúcuta","Norte de Santander",7.92,-72.5,250,1.45,2.21,3.48,2.82,1.27,1.06,0.79,0.24,0.45,0.67,0.55,1.18,1.35,"31","may-79","dic-12"
"355","16015040","Santa Isabel","Cúcuta","Norte de Santander",8.23,-72.43,90,2.6,2.1,3.75,2.65,1.4,1.1,0.55,0.35,0.7,0.7,1.1,2.25,1.6,"19","ene-79","nov-01"
"356","16015050","San Faustino","Cúcuta","Norte de Santander",8.07,-72.42,200,1.33,1,4,1,1.67,1.67,0.67,NA,NA,0.33,NA,1,1.41,"3","ene-79","jul-81"
"357","16025010","Carmen de Tonchalá","Cúcuta","Norte de Santander",7.83,-72.55,285,2.86,3.71,6.03,5.4,2.23,2.26,1.46,0.51,0.8,1.34,1.77,2.46,2.57,"34","sep-78","may-12"
"358","16025040","Cinera-Villa Olga","Cúcuta","Norte de Santander",8.17,-72.47,100,3.12,3.62,5.76,5,1.68,1.06,0.85,0.47,0.94,1,1.47,2.47,2.29,"34","ene-79","jun-12"
"359","16025050","Limoncito","Cúcuta","Norte de Santander",8.1,-72.57,120,1.33,1,1.33,2.67,1,0.67,1,0.33,1,1,0.33,1.33,1.08,"3","ene-79","nov-81"
"360","16025070","Ceez Ica","Cúcuta","Norte de Santander",8.18,-72.52,100,1.67,0.67,4,2,0.67,1,NA,NA,0.33,0.67,0.67,3,1.47,"3","ene-84","dic-87"
"361","16025080","Granja H.J.C","Cucutilla","Norte de Santander",7.55,-72.77,1380,2,1.6,2,4.8,4.4,5.2,1.6,1.2,2.6,1.8,1,0.2,2.37,"4","jul-95","sep-99"
"362","16025020","Risaralda","El Zulia","Norte de Santander",8.23,-72.53,90,1.73,2.27,2.38,3.15,1.27,1.19,0.73,0.65,0.54,1.5,1.77,2.31,1.62,"26","ene-79","oct-05"
"363","16015090","Parque Nacional Tama","Herrán","Norte de Santander",7.42,-72.43,2500,2.21,4.64,5.43,8.36,8,7.86,5.07,3.21,5.5,3.29,3.21,3.71,5.04,"14","abr-89","nov-02"
"364","16055060","La Playa","La Playa","Norte de Santander",8.22,-73.23,1500,0.89,1,2.82,1.93,1.64,1,0.5,0.43,0.96,0.64,1.21,1.21,1.19,"26","nov-84","jun-12"
"365","16055010","Aeropuerto Aguas Claras","Ocaña","Norte de Santander",8.3,-73.35,1435,0.14,0.66,2,1.9,1.34,1.1,0.48,0.31,0.66,0.83,0.52,0.79,0.89,"28","jul-82","jun-12"
"366","16055100","Universidad Francisco P Santander","Ocaña","Norte de Santander",8.23,-73.32,1150,0.57,1.24,2.81,2.81,2.29,1.81,0.62,0.71,1.1,1.57,1.29,1.33,1.51,"21","ene-92","may-12"
"367","16015020","Iser Pamplona","Pamplona","Norte de Santander",7.37,-72.63,2340,1.72,2.88,4.94,5.56,3.84,3.94,2.44,1.22,1.94,2.5,2.72,2.38,3.01,"31","ene-79","may-12"
"368","16015140","Finca La Palmita","Pamplonita","Norte de Santander",7.52,-72.63,1107,1.33,1.33,5.67,2.67,2,2,1.67,NA,0.67,2.33,1.67,3,2.21,"3","abr-10","mar-12"
"369","16015100","Ragonvalia","Ragonvalia","Norte de Santander",7.57,-72.48,1550,1.25,2.92,5.83,4.92,2.67,3.08,2,0.42,0.5,1.08,1.92,2.08,2.39,"10","ene-01","may-12"
"370","16025030","Salazar","Salazar","Norte de Santander",7.77,-72.82,860,2.54,4.12,6.58,4.85,2.46,2.15,1.42,0.65,1,1.08,2.15,2.27,2.61,"26","ene-87","mar-12"
"371","16025060","Francisco Romero","Salazar","Norte de Santander",7.77,-72.8,1000,2.89,4.44,6.56,6.44,2.33,2.67,1.11,1,1,2.44,2.78,4.56,3.19,"9","ene-84","dic-94"
"372","37015010","Silos","Silos","Norte de Santander",7.2,-72.75,2765,2,3.73,6,7.53,6.67,8.33,5.03,2.5,4.23,5.17,3.47,3.27,4.83,"28","ago-81","abr-12"
"373","47015040","Michoacán","Colon","Putumayo",1.17,-76.88,2100,6.71,7.51,9.8,8.51,11.26,14.29,15.09,12.74,9.26,5.66,4.66,5.23,9.23,"35","ago-78","dic-12"
"374","44115020","La Tagua","Leguízamo","Putumayo",-0.05,-74.65,153,3.07,2.87,4.07,4.7,6.2,6.37,4.9,3.4,2.9,3.17,3,3.1,3.98,"28","mar-78","dic-12"
"375","47045010","Puerto Leguízamo","Leguízamo","Putumayo",0.17,-74.77,147,2.06,3.43,3.77,4,4.06,4,3.86,2.49,1.97,2.34,2.49,2.06,3.04,"35","ago-78","feb-12"
"376","44015040","Mocoa Acueducto","Mocoa","Putumayo",1.15,-76.65,650,4.43,5.11,6.89,6.07,6.46,7.61,8.43,7.07,4,2.86,3.11,3.71,5.48,"28","oct-85","dic-12"
"377","47015030","Sibundoy","Sibundoy","Putumayo",1.18,-76.92,2100,4.36,4.93,7.79,6.93,4.79,8.71,7.57,7.14,5.86,4.36,2.79,3,5.68,"14","ene-78","jul-96"
"378","47015090","La Primavera","Sibundoy","Putumayo",1.17,-76.92,2067,4.93,5.59,7.41,7.59,7.66,9.34,10.24,9,6.38,4.79,4.17,4.21,6.78,"29","mar-84","nov-12"
"379","44015010","Villagarzón","Villagarzón","Putumayo",1.03,-76.62,440,5.36,6.33,8.7,6.36,8.18,9.52,8.3,6.36,4.24,3.58,3.61,4.94,6.29,"31","ene-79","ago-11"
"380","47015070","Puerto Umbría","Villagarzón","Putumayo",0.83,-76.57,358,3.11,5.96,7.33,6.96,7.33,8.59,8.81,5.3,4.52,3.15,3.07,2.81,5.58,"27","ene-86","nov-12"
"381","26125060","Aeropuerto El Edén","Armenia","Quindío",4.45,-75.75,1229,0.95,1.29,1.57,2.48,2.95,2.1,0.9,0.43,1.24,1.76,1.95,1.29,1.58,"21","sep-92","nov-12"
"382","26125090","El Sena","Armenia","Quindío",4.53,-75.67,1550,2.4,2.7,2.8,5.5,2.6,2.8,1.5,1.7,2.7,5.3,3.6,2.3,2.99,"9","jul-82","dic-92"
"383","26125080","Paraguaycito","Buenavista","Quindío",4.38,-75.73,1250,2.56,2.56,3,3.89,2.78,1.44,0.67,1,2.11,2.89,2.22,1.33,2.2,"9","ene-84","dic-94"
"384","26125070","La Bella","Calarcá","Quindío",4.52,-75.67,1450,2.89,2.56,2.33,3.78,2.78,2.11,0.44,1.44,1.78,4.33,2.44,1.78,2.39,"9","ene-84","dic-94"
"385","26125230","El Agrado","Montenegro","Quindío",4.52,-75.78,1350,2.17,2,2.83,4.67,3.5,2.33,0.67,0.67,1.17,2.67,2.17,2.33,2.26,"6","mar-87","dic-94"
"386","26125250","Maracay","Quimbaya","Quindío",4.6,-75.77,1450,2.17,2.17,2.5,4.33,2,1.83,0.33,0.83,1.17,2.17,2.33,2.17,2,"6","ene-87","dic-94"
